host,target
1079581,1079046
1079581,1079185
1079581,1079383
1079581,1079581
1079581,1107478
1079581,1107568
1079581,1107658
1079581,1107748
1079581,1107838
1079581,1395425
1079581,1400225
1079581,2966228
1079584,418636
1079584,458912
1079584,1079049
1079584,1079188
1079584,1079386
1079584,1079584
1079584,1107481
1079584,1107571
1079584,1107661
1079584,1107751
1079584,1107841
1079584,2966230
1079592,418648
1079592,1079057
1079592,1079196
1079592,1079394
1079592,1079592
1079592,1107489
1079592,1107579
1079592,1107669
1079592,1107759
1079592,1107849
1079592,1395453
1079592,1400224
1079592,2966238
1079621,483293
1079621,1079086
1079621,1079225
1079621,1079423
1079621,1079621
1079621,1107518
1079621,1107608
1079621,1107698
1079621,1107788
1079621,1107878
1079621,1121338
1079621,1395439
1079621,1400227
1079621,2966258
1079646,1002781
1079646,1079111
1079646,1079250
1079646,1079448
1079646,1079646
1079646,1107543
1079646,1107633
1079646,1107723
1079646,1107813
1079646,1107903
1079646,1395447
1079646,2966271
1107478,418055
1107478,1079046
1107478,1079185
1107478,1079383
1107478,1079581
1107478,1107478
1107478,1107568
1107478,1107658
1107478,1107748
1107478,1107838
1107478,1395425
1107478,1400225
1107478,2966228
1107481,418636
1107481,458912
1107481,1079049
1107481,1079188
1107481,1079386
1107481,1079584
1107481,1107481
1107481,1107571
1107481,1107661
1107481,1107751
1107481,1107841
1107481,2966230
1107489,418648
1107489,1079057
1107489,1079196
1107489,1079394
1107489,1079592
1107489,1107489
1107489,1107579
1107489,1107669
1107489,1107759
1107489,1107849
1107489,1395453
1107489,1400224
1107489,2966238
1107518,483293
1107518,1079086
1107518,1079225
1107518,1079423
1107518,1079621
1107518,1107518
1107518,1107608
1107518,1107698
1107518,1107788
1107518,1107878
1107518,1121338
1107518,1395439
1107518,1400227
1107518,2966258
1107543,1002781
1107543,1079111
1107543,1079250
1107543,1079448
1107543,1079646
1107543,1107543
1107543,1107633
1107543,1107723
1107543,1107813
1107543,1107903
1107543,1395447
1107543,2966271
1107568,418055
1107568,1079046
1107568,1079185
1107568,1079383
1107568,1079581
1107568,1107478
1107568,1107568
1107568,1107658
1107568,1107748
1107568,1107838
1107568,1395425
1107568,1400225
1107568,2966228
1107571,418636
1107571,458912
1107571,1079049
1107571,1079188
1107571,1079386
1107571,1079584
1107571,1107481
1107571,1107571
1107571,1107661
1107571,1107751
1107571,1107841
1107571,2966230
1107579,418648
1107579,1079057
1107579,1079196
1107579,1079394
1107579,1079592
1107579,1107489
1107579,1107579
1107579,1107669
1107579,1107759
1107579,1107849
1107579,1395453
1107579,1400224
1107579,2966238
1107608,483293
1107608,1079086
1107608,1079225
1107608,1079423
1107608,1079621
1107608,1107518
1107608,1107608
1107608,1107698
1107608,1107788
1107608,1107878
1107608,1121338
1107608,1395439
1107608,1400227
1107608,2966258
1107633,1002781
1107633,1079111
1107633,1079250
1107633,1079448
1107633,1079646
1107633,1107543
1107633,1107633
1107633,1107723
1107633,1107813
1107633,1107903
1107633,1395447
1107633,2966271
1107658,418055
1107658,1079046
1107658,1079185
1107658,1079383
1107658,1079581
1107658,1107478
1107658,1107568
1107658,1107658
1107658,1107748
1107658,1107838
1107658,1395425
1107658,1400225
1107658,2966228
1107661,418636
1107661,458912
1107661,1079049
1107661,1079188
1107661,1079386
1107661,1079584
1107661,1107481
1107661,1107571
1107661,1107661
1107661,1107751
1107661,1107841
1107661,2966230
1107669,418648
1107669,1079057
1107669,1079196
1107669,1079394
1107669,1079592
1107669,1107489
1107669,1107579
1107669,1107669
1107669,1107759
1107669,1107849
1107669,1395453
1107669,1400224
1107669,2966238
1107698,483293
1107698,1079086
1107698,1079225
1107698,1079423
1107698,1079621
1107698,1107518
1107698,1107608
1107698,1107698
1107698,1107788
1107698,1107878
1107698,1121338
1107698,1395439
1107698,1400227
1107698,2966258
1107723,1002781
1107723,1079111
1107723,1079250
1107723,1079448
1107723,1079646
1107723,1107543
1107723,1107633
1107723,1107723
1107723,1107813
1107723,1107903
1107723,1395447
1107723,2966271
1107748,418055
1107748,1079046
1107748,1079185
1107748,1079383
1107748,1079581
1107748,1107478
1107748,1107568
1107748,1107658
1107748,1107748
1107748,1107838
1107748,1395425
1107748,1400225
1107748,2966228
1107751,418636
1107751,458912
1107751,1079049
1107751,1079188
1107751,1079386
1107751,1079584
1107751,1107481
1107751,1107571
1107751,1107661
1107751,1107751
1107751,1107841
1107751,2966230
1107759,418648
1107759,1079057
1107759,1079196
1107759,1079394
1107759,1079592
1107759,1107489
1107759,1107579
1107759,1107669
1107759,1107759
1107759,1107849
1107759,1395453
1107759,1400224
1107759,2966238
1107788,483293
1107788,1079086
1107788,1079225
1107788,1079423
1107788,1079621
1107788,1107518
1107788,1107608
1107788,1107698
1107788,1107788
1107788,1107878
1107788,1121338
1107788,1395439
1107788,1400227
1107788,2966258
1107813,1002781
1107813,1079111
1107813,1079250
1107813,1079448
1107813,1079646
1107813,1107543
1107813,1107633
1107813,1107723
1107813,1107813
1107813,1107903
1107813,1395447
1107813,2966271
1107838,418055
1107838,1079046
1107838,1079185
1107838,1079383
1107838,1079581
1107838,1107478
1107838,1107568
1107838,1107658
1107838,1107748
1107838,1107838
1107838,1395425
1107838,1400225
1107838,2966228
1107841,418636
1107841,458912
1107841,1079049
1107841,1079188
1107841,1079386
1107841,1079584
1107841,1107481
1107841,1107571
1107841,1107661
1107841,1107751
1107841,1107841
1107841,2966230
1107849,418648
1107849,1079057
1107849,1079196
1107849,1079394
1107849,1079592
1107849,1107489
1107849,1107579
1107849,1107669
1107849,1107759
1107849,1107849
1107849,1395453
1107849,1400224
1107849,2966238
1107878,483293
1107878,1079086
1107878,1079225
1107878,1079423
1107878,1079621
1107878,1107518
1107878,1107608
1107878,1107698
1107878,1107788
1107878,1107878
1107878,1121338
1107878,1395439
1107878,1400227
1107878,2966258
1107903,1002781
1107903,1079111
1107903,1079250
1107903,1079448
1107903,1079646
1107903,1107543
1107903,1107633
1107903,1107723
1107903,1107813
1107903,1107903
1107903,1395447
1107903,2966271
1121338,483293
1121338,1079086
1121338,1079225
1121338,1079423
1121338,1079621
1121338,1107518
1121338,1107608
1121338,1107698
1121338,1107788
1121338,1107878
1121338,1121338
1121338,1395439
1121338,1400227
1121338,2966258
1395425,418055
1395425,1079046
1395425,1079185
1395425,1079383
1395425,1079581
1395425,1107478
1395425,1107568
1395425,1107658
1395425,1107748
1395425,1107838
1395425,1395425
1395425,1400225
1395425,2966228
1395439,483293
1395439,1079086
1395439,1079225
1395439,1079423
1395439,1079621
1395439,1107518
1395439,1107608
1395439,1107698
1395439,1107788
1395439,1107878
1395439,1121338
1395439,1395439
1395439,1400227
1395439,2966258
1400224,418648
1400224,1079057
1400224,1079196
1400224,1079394
1400224,1079592
1400224,1107489
1400224,1107579
1400224,1107669
1400224,1107759
1400224,1107849
1400224,1395453
1400224,1400224
1400224,2966238
1400225,418055
1400225,1079046
1400225,1079185
1400225,1079383
1400225,1079581
1400225,1107478
1400225,1107568
1400225,1107658
1400225,1107748
1400225,1107838
1400225,1395425
1400225,1400225
1400225,2966228
1400227,483293
1400227,1079086
1400227,1079225
1400227,1079423
1400227,1079621
1400227,1107518
1400227,1107608
1400227,1107698
1400227,1107788
1400227,1107878
1400227,1121338
1400227,1395439
1400227,1400227
1400227,2966258
2966228,418055
2966228,1079046
2966228,1079185
2966228,1079383
2966228,1079581
2966228,1107478
2966228,1107568
2966228,1107658
2966228,1107748
2966228,1107838
2966228,1395425
2966228,1400225
2966228,2966228
2966230,418636
2966230,458912
2966230,1079049
2966230,1079188
2966230,1079386
2966230,1079584
2966230,1107481
2966230,1107571
2966230,1107661
2966230,1107751
2966230,1107841
2966230,2966230
2966238,418648
2966238,1079057
2966238,1079196
2966238,1079394
2966238,1079592
2966238,1107489
2966238,1107579
2966238,1107669
2966238,1107759
2966238,1107849
2966238,1395453
2966238,1400224
2966238,2966238
2966258,483293
2966258,1079086
2966258,1079225
2966258,1079423
2966258,1079621
2966258,1107518
2966258,1107608
2966258,1107698
2966258,1107788
2966258,1107878
2966258,1121338
2966258,1395439
2966258,1400227
2966258,2966258
2966271,1002781
2966271,1079111
2966271,1079250
2966271,1079448
2966271,1079646
2966271,1107543
2966271,1107633
2966271,1107723
2966271,1107813
2966271,1107903
2966271,1395447
2966271,2966271
